id	articule	modelcode	colour	size	firstsize	gender	brand	itemgroup	name	consist	provider	manufacturer	country	imagecount	price	sale	count	season	desc		htrih code
126	YU-04	00-00000366	белый/черный/серый	152-164		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000264
127	YU-04	00-00000366	белый/черный/серый	116-128		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000265
128	YU-04	00-00000366	белый/черный/серый	128-140		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000266
129	YU-05	00-00000367	синий/зеленый/бордовый/белый	140-152		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000267
130	YU-05	00-00000367	синий/зеленый/бордовый/белый	152-164		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000268
131	YU-05	00-00000367	синий/зеленый/бордовый/белый	128-140		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000270
132	YU-29	00-00000368	белый/розовый/антрацит	140-152		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000271
133	YU-29	00-00000368	белый/розовый/антрацит	152-164		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000272
134	YU-29	00-00000368	белый/розовый/антрацит	116-128		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000273
135	YU-29	00-00000368	белый/розовый/антрацит	128-140		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000274
136	YU-30	00-00000369	белый/крем-пудра/антрацит	140-152		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000275
137	YU-30	00-00000369	белый/крем-пудра/антрацит	152-164		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000276
138	YU-30	00-00000369	белый/крем-пудра/антрацит	116-128		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000277
139	YU-30	00-00000369	белый/крем-пудра/антрацит	128-140		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000278
140	YU-31	00-00000370	белый/крем-пудра/черный	140-152		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000279
141	YU-31	00-00000370	белый/крем-пудра/черный	152-164		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000280
142	YU-31	00-00000370	белый/крем-пудра/черный	116-128		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000281
143	YU-31	00-00000370	белый/крем-пудра/черный	128-140		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000282
144	YU-32	00-00000371	белый/розовый/черный	140-152		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000283
145	YU-32	00-00000371	белый/розовый/черный	152-164		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000284
146	YU-32	00-00000371	белый/розовый/черный	116-128		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000285
147	YU-32	00-00000371	белый/розовый/черный	128-140		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000286
148	YU-33	00-00000372	белый/розовый/крем-пудра	140-152		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000287
149	YU-33	00-00000372	белый/розовый/крем-пудра	152-164		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000288
150	YU-33	00-00000372	белый/розовый/крем-пудра	116-128		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000289
151	YU-33	00-00000372	белый/розовый/крем-пудра	128-140		3	Yula	Колготки	колготки набор 5 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	3 700	0	1,000	FW 21/22	1		2000000000290
152	YU-06	00-00000373	белый	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	1,000	FW 21/22	1		2000000000291
153	YU-06	00-00000373	белый	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	3,000	FW 21/22	1		2000000000292
154	YU-06	00-00000373	белый	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000293
155	YU-06	00-00000373	белый	128-140		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	3,000	FW 21/22	1		2000000000294
156	YU-08	00-00000374	бордовый	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000295
157	YU-08	00-00000374	бордовый	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	1,000	FW 21/22	1		2000000000296
158	YU-08	00-00000374	бордовый	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000297
159	YU-08	00-00000374	бордовый	128-140		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000298
160	YU-09	00-00000375	зеленый	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000299
161	YU-09	00-00000375	зеленый	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000300
162	YU-09	00-00000375	зеленый	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000301
163	YU-09	00-00000375	зеленый	128-140		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000302
164	YU-39	00-00000376	красный	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000303
165	YU-39	00-00000376	красный	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	3,000	FW 21/22	1		2000000000304
166	YU-39	00-00000376	красный	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000305
167	YU-39	00-00000376	красный	128-140		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000306
168	YU-10	00-00000377	серый	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000307
169	YU-10	00-00000377	серый	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	1,000	FW 21/22	1		2000000000308
170	YU-10	00-00000377	серый	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000309
171	YU-10	00-00000377	серый	128-140		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000310
172	YU-07	00-00000378	синий	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	4,000	FW 21/22	1		2000000000311
173	YU-07	00-00000378	синий	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	4,000	FW 21/22	1		2000000000312
174	YU-07	00-00000378	синий	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	5,000	FW 21/22	1		2000000000313
175	YU-07	00-00000378	синий	128-140		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	1,000	FW 21/22	1		2000000000314
176	YU-11	00-00000379	черный	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000315
177	YU-11	00-00000379	черный	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000316
178	YU-11	00-00000379	черный	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	1,000	FW 21/22	1		2000000000317
179	YU-11	00-00000379	черный	128-140		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	4,000	FW 21/22	1		2000000000318
180	YU-34	00-00000380	антрацит	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000319
181	YU-34	00-00000380	антрацит	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	1,000	FW 21/22	1		2000000000320
182	YU-34	00-00000380	антрацит	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000321
183	YU-34	00-00000380	антрацит	128-140		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000322
184	YU-37	00-00000381	розовый	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000323
185	YU-37	00-00000381	розовый	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000324
186	YU-37	00-00000381	розовый	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000325
187	YU-37	00-00000381	розовый	128-140		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000326
188	YU-36	00-00000382	крем-пудра	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000327
189	YU-36	00-00000382	крем-пудра	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000328
190	YU-36	00-00000382	крем-пудра	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	2,000	FW 21/22	1		2000000000329
191	YU-36	00-00000382	крем-пудра	128-140		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	740	0	3,000	FW 21/22	1		2000000000330
192	YU-18	00-00000383	antilope	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	780	0	3,000	FW 21/22	1		2000000000331
193	YU-18	00-00000383	antilope	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	780	0	2,000	FW 21/22	1		2000000000333
194	YU-17	00-00000384	bambu	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	780	0	3,000	FW 21/22	1		2000000000335
195	YU-17	00-00000384	bambu	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	780	0	3,000	FW 21/22	1		2000000000336
196	YU-17	00-00000384	bambu	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	780	0	1,000	FW 21/22	1		2000000000337
197	YU-111	00-00000385	антрацит	140-152		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	860	0	2,000	FW 21/22	1		2000000000339
198	YU-111	00-00000385	антрацит	152-164		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	860	0	2,000	FW 21/22	1		2000000000340
199	YU-111	00-00000385	антрацит	116-128		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	860	0	2,000	FW 21/22	1		2000000000341
200	YU-111	00-00000385	антрацит	128-140		3	Yula	Колготки	колготки 1 шт.	92% полиамид, 8% эластан.	0	"ООО ""Юла"""	РОССИЯ	0	860	0	3,000	FW 21/22	1		2000000000342
