id;articule;modelcode;colour;size;firstsize;gender;brand;itemgroup;name;consist;provider;manufacturer;country;imagecount;price;sale;count;season;description
152;YU-06;00-00000373;белый;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
153;YU-06;00-00000373;белый;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;3;;1
154;YU-08;00-00000374;бордовый;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
155;YU-08;00-00000374;бордовый;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;1;FW-21;1
156;YU-08;00-00000374;бордовый;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
157;YU-08;00-00000374;бордовый;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
158;YU-09;00-00000375;зеленый;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
159;YU-09;00-00000375;зеленый;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
160;YU-09;00-00000375;зеленый;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
161;YU-09;00-00000375;зеленый;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
162;YU-39;00-00000376;красный;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
163;YU-39;00-00000376;красный;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;3;FW-21;1
164;YU-39;00-00000376;красный;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
165;YU-39;00-00000376;красный;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
166;YU-10;00-00000377;серый;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
167;YU-10;00-00000377;серый;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;1;;1
168;YU-10;00-00000377;серый;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
169;YU-10;00-00000377;серый;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
170;YU-07;00-00000378;синий;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;4;;1
171;YU-07;00-00000378;синий;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;4;;1
172;YU-07;00-00000378;синий;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;5;;1
173;YU-07;00-00000378;синий;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;1;;1
174;YU-11;00-00000379;черный;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
175;YU-11;00-00000379;черный;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
176;YU-11;00-00000379;черный;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;1;;1
177;YU-11;00-00000379;черный;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;4;;1
178;YU-34;00-00000380;антрацит;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
179;YU-34;00-00000380;антрацит;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;1;FW-21;1
180;YU-34;00-00000380;антрацит;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
181;YU-34;00-00000380;антрацит;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;740;0;2;FW-21;1
182;YU-37;00-00000381;розовый;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
183;YU-37;00-00000381;розовый;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
184;YU-37;00-00000381;розовый;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
185;YU-37;00-00000381;розовый;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
186;YU-36;00-00000382;крем-пудра;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
187;YU-36;00-00000382;крем-пудра;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
188;YU-36;00-00000382;крем-пудра;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;2;;1
189;YU-36;00-00000382;крем-пудра;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;740;0;3;;1
190;YU-18;00-00000383;antilope;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;780;0;3;FW-21;1
191;YU-18;00-00000383;antilope;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;780;0;2;FW-21;1
192;YU-17;00-00000384;bambu;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;780;0;3;FW-21;1
193;YU-17;00-00000384;bambu;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;780;0;3;FW-21;1
194;YU-17;00-00000384;bambu;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;780;0;1;FW-21;1
195;YU-111;00-00000385;антрацит;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;2;FW-21;1
196;YU-111;00-00000385;антрацит;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;2;FW-21;1
197;YU-111;00-00000385;антрацит;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;2;FW-21;1
198;YU-111;00-00000385;антрацит;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;3;FW-21;1
199;YU-94;00-00000386;белый;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;2;;1
200;YU-94;00-00000386;белый;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;1;;1
201;YU-94;00-00000386;белый;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;1;;1
202;YU-94;00-00000386;белый;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;2;;1
203;YU-95;00-00000387;синий;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;5;FW-21;1
204;YU-95;00-00000387;синий;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;5;FW-21;1
205;YU-95;00-00000387;синий;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;5;FW-21;1
206;YU-95;00-00000387;синий;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;5;FW-21;1
207;YU-96;00-00000388;экрю;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;2;;1
208;YU-96;00-00000388;экрю;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;2;;1
209;YU-96;00-00000388;экрю;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;1;;1
210;YU-96;00-00000388;экрю;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;1;;1
211;YU-90;00-00000389;белый;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;3;FW-21;1
212;YU-90;00-00000389;белый;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;3;FW-21;1
213;YU-90;00-00000389;белый;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;3;FW-21;1
214;YU-90;00-00000389;белый;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;3;FW-21;1
215;YU-92;00-00000390;бордовый;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;2;;1
216;YU-92;00-00000390;бордовый;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;2;;1
217;YU-92;00-00000390;бордовый;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;2;;1
218;YU-92;00-00000390;бордовый;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;2;;1
219;YU-93;00-00000391;экрю;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;3;FW-21;1
220;YU-93;00-00000391;экрю;12\14;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;2;FW-21;1
221;YU-93;00-00000391;экрю;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;2;FW-21;1
222;YU-93;00-00000391;экрю;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;2;FW-21;1
223;YU-267;00-00000392;экрю;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;3;FW-21;1
224;YU-267;00-00000392;экрю;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;2;FW-21;1
225;YU-267;00-00000392;экрю;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;1;FW-21;1
226;YU-268;00-00000393;антрацит;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;2;;1
227;YU-268;00-00000393;антрацит;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;860;0;1;;1
228;YU-269;00-00000394;бордовый;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;3;FW-21;1
229;YU-269;00-00000394;бордовый;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;3;FW-21;1
230;YU-269;00-00000394;бордовый;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла""";РОССИЯ;0;860;0;1;FW-21;1
231;YU-16;00-00000395;Серебро;10\12;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;880;0;2;;1
232;YU-16;00-00000395;Серебро;6\8;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;880;0;2;;1
233;YU-16;00-00000395;Серебро;8\10;;3;Yula;Колготки;колготки 1 шт.;92% полиамид, 8% эластан.;;"ООО"" Юла"", Россия";;0;880;0;2;;1
234;YU-200;00-00000396;LATTE;10\12;;3;Yula;Колготки;колготки 1 шт.; 55% хлопок, 23% полиамид, 10% кашемировая шерсть, 9% шелк, 3% эластан;;"ООО"" Юла"", Россия";;0;2420;0;2;;1
235;YU-200;00-00000396;LATTE;12\14;;3;Yula;Колготки;колготки 1 шт.; 55% хлопок, 23% полиамид, 10% кашемировая шерсть, 9% шелк, 3% эластан;;"ООО"" Юла"", Россия";;0;2420;0;2;;1
